"pers.id"	"rate.id"	"eval.id"	"eval.1"	"eval.2"	"eval.3"	"eval.4"	"eval.5"	"eval.6"	"eval.7"	"eval.8"	"eval.9"	"eval.10"	"eval.11"	"eval.12"	"eval.13"	"eval.14"	"eval.15"	"eval.16"	"eval.17"	"eval.18"	"eval.19"	"eval.20"	"eval.21"	"eval.22"	"eval.23"
106	306	3	4	3	1	3	2	2	3	3	1	1	1	3	3	3	2	2	3	4	4	3	3	3	2
106	306	4	1	3	3	2	3	1	2	1	2	1	2	2	2	2	1	3	3	2	2	3	1	4	1
106	306	5	2	2	1	2	1	1	3	2	2	3	2	3	1	3	3	3	2	2	3	3	3	4	1
107	107	1	4	4	4	4	3	3	4	2	3	4	3	3	3	3	3	3	2	3	4	3	4	3	4
107	107	2	4	3	3	3	4	3	4	4	3	4	3	5	4	2	4	3	4	3	4	3	3	3	4
107	107	3	4	3	3	3	4	3	5	3	2	3	2	3	3	4	1	5	3	3	4	4	5	4	1
107	107	4	3	4	2	3	3	2	5	3	3	3	4	4	4	4	3	4	4	4	3	4	4	3	3
107	107	5	4	5	3	3	3	3	3	3	3	3	4	5	3	4	2	4	3	3	3	4	3	3	3
107	307	1	3	2	3	3	4	2	2	1	3	1	3	3	2	3	1	1	3	3	3	3	4	2	2
107	307	2	3	3	1	1	3	1	3	2	1	1	3	3	4	2	1	4	3	2	3	3	3	3	2
107	307	3	2	3	1	3	2	3	2	1	3	3	2	3	3	3	2	3	3	2	3	3	1	3	3
107	307	4	3	2	1	2	3	2	3	3	3	2	2	2	3	2	2	3	3	2	4	3	3	3	1
107	307	5	3	2	2	1	4	3	2	3	3	2	1	3	2	3	2	3	3	3	3	2	3	3	1
108	108	1	4	5	5	5	5	5	5	5	4	4	5	5	5	5	5	5	4	5	5	5	5	5	4
108	108	2	5	5	4	5	5	4	5	4	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5
108	108	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
108	108	4	5	5	5	5	5	4	4	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	5
108	108	5	5	5	5	5	4	4	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4
108	308	1	4	5	3	5	5	4	4	4	4	5	5	4	5	4	4	4	5	5	5	4	5	5	4
108	308	2	5	4	4	3	5	4	4	3	4	4	5	5	5	4	3	5	5	4	5	5	5	4	5
108	308	3	5	5	5	4	5	3	5	4	4	4	3	5	5	4	4	5	5	5	4	5	4	4	5
108	308	4	5	5	5	5	5	4	5	4	4	4	5	5	5	5	4	5	4	5	4	5	5	5	4
108	308	5	4	4	4	4	5	4	5	3	5	5	5	5	4	5	4	5	4	4	5	5	5	5	4
109	109	1	4	5	5	4	4	4	4	4	4	3	4	5	4	5	4	4	2	4	5	5	5	5	5
109	109	2	5	5	5	3	5	3	5	4	5	4	4	5	4	5	4	5	4	4	5	4	5	5	4
109	109	3	5	5	4	4	5	4	5	4	4	4	3	5	5	5	4	5	4	4	4	5	5	4	5
109	109	4	4	4	4	4	5	4	5	5	5	3	4	5	5	5	5	5	4	4	5	4	4	4	4
109	109	5	4	5	4	4	5	4	5	4	4	3	5	4	5	5	4	4	4	4	4	4	4	5	4
109	309	1	5	4	4	5	5	4	4	4	4	4	5	5	5	4	5	4	4	4	4	4	5	5	5
109	309	2	4	5	4	5	4	4	5	4	5	4	4	5	5	5	5	5	5	4	4	5	5	4	4
109	309	3	4	4	5	4	5	3	5	5	5	5	5	5	4	5	5	4	3	5	5	5	4	5	5
109	309	4	5	4	4	5	5	4	4	4	4	3	4	4	4	4	3	4	4	5	5	5	4	5	4
109	309	5	5	5	4	4	4	4	4	4	5	5	5	5	5	4	4	5	4	4	5	5	5	4	4
110	110	1	5	4	4	4	4	4	3	4	4	3	3	5	4	5	4	4	4	5	4	4	4	4	5
110	110	2	4	3	5	5	5	4	3	4	4	4	5	4	3	4	4	4	4	4	4	5	5	5	4
110	110	3	4	5	4	4	5	4	4	4	3	4	4	5	5	4	4	3	3	5	5	4	3	5	3
110	110	4	4	4	5	2	4	3	5	4	4	5	4	4	5	4	5	5	4	5	5	5	5	5	4
110	110	5	4	5	4	3	5	4	5	4	3	3	4	4	5	2	4	4	3	5	4	5	4	5	3
110	310	1	3	4	4	4	4	3	4	4	3	4	4	4	4	4	4	4	4	4	4	4	4	4	4
110	310	2	4	4	5	4	5	3	4	4	5	4	5	4	4	4	4	5	3	4	4	4	3	5	4
110	310	3	4	4	3	4	4	3	4	4	4	3	5	4	4	4	4	4	3	3	4	4	4	5	4
110	310	4	3	4	4	4	4	3	5	4	5	4	4	4	5	4	4	4	4	4	5	4	4	5	4
110	310	5	5	3	4	3	4	3	3	3	4	4	4	4	4	4	3	4	3	3	4	4	4	4	4
111	111	1	3	3	3	4	3	3	4	4	2	2	3	5	4	4	3	3	3	3	3	4	4	4	3
111	111	2	3	4	3	3	4	2	4	3	4	3	3	4	2	4	2	3	3	3	4	5	4	3	3
111	111	3	4	4	3	3	4	3	4	3	3	4	3	2	4	4	3	3	4	3	4	4	3	3	3
111	111	4	3	3	4	1	4	3	4	3	4	3	3	3	4	3	3	3	4	4	4	3	4	4	3
111	111	5	3	4	3	3	3	2	3	4	4	4	3	4	4	4	4	3	2	4	4	3	4	4	3
111	311	1	3	3	3	2	3	2	3	2	4	2	3	3	4	3	3	3	3	3	4	2	4	3	2
111	311	2	4	2	3	2	4	1	3	4	4	3	2	2	3	3	2	3	3	3	3	3	4	3	4
111	311	3	3	3	4	2	3	2	1	3	3	3	3	4	2	3	3	3	4	3	3	2	1	4	3
111	311	4	4	3	3	1	3	2	4	3	3	2	2	4	2	3	3	2	3	4	4	4	4	3	3
111	311	5	2	4	2	2	1	1	3	3	3	2	4	3	4	4	2	3	3	4	3	2	3	4	3
112	112	1	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	4	5	5	5	5	5	4
112	112	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
112	112	3	5	4	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	4	5	5	5	5	5
112	112	4	5	5	4	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
112	112	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5
112	312	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
112	312	2	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
112	312	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
112	312	4	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
112	312	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5
113	113	1	3	4	3	3	4	2	3	3	4	4	2	4	3	3	3	4	3	3	4	3	4	3	3
113	113	2	3	3	3	3	4	1	4	5	3	3	3	3	3	3	3	4	3	3	4	3	4	3	3
113	113	3	4	3	2	2	3	2	4	4	3	3	4	4	5	4	3	4	1	3	4	3	4	4	3
113	113	4	3	3	3	3	4	3	3	3	4	4	1	4	4	4	3	3	3	3	4	4	2	3	3
113	113	5	4	3	3	3	4	3	3	3	2	2	5	4	4	4	3	3	2	3	4	3	3	5	3
113	313	1	3	3	4	4	3	2	2	3	3	3	4	5	3	5	3	3	2	3	4	2	3	1	3
113	313	2	4	3	3	3	3	3	3	4	3	3	3	4	3	4	3	4	3	2	3	3	3	5	4
113	313	3	4	3	4	2	3	3	4	4	3	3	4	4	4	3	3	4	2	3	4	4	4	5	3
113	313	4	4	4	3	3	4	3	4	3	3	2	3	4	3	4	4	3	3	3	3	3	3	4	3
113	313	5	3	3	4	4	4	3	4	2	2	4	4	3	3	3	3	4	2	3	3	4	4	3	4
114	114	1	3	2	1	3	4	1	3	3	1	1	2	4	2	4	4	2	3	3	4	2	3	3	3
114	114	2	3	3	3	2	4	2	2	2	3	1	1	4	2	3	3	3	1	3	3	4	2	3	2
114	114	3	4	2	1	3	4	1	3	2	2	3	3	2	3	3	2	1	2	3	3	2	3	3	3
114	114	4	4	3	3	2	3	2	3	3	3	1	3	2	4	3	1	3	1	3	3	3	3	2	2
114	114	5	3	5	3	3	2	2	3	3	1	2	4	4	5	4	1	3	4	1	2	3	3	4	3
114	314	1	5	2	1	3	3	1	3	3	2	3	3	3	3	3	4	4	3	4	3	4	3	3	3
114	314	2	3	3	3	3	3	2	2	3	2	3	3	4	3	3	3	4	3	3	4	4	4	3	4
114	314	3	4	3	3	3	3	2	3	3	3	3	3	3	2	3	4	4	2	2	4	4	4	3	3
114	314	4	3	4	3	3	4	3	4	3	3	3	2	3	3	4	3	3	1	2	1	3	4	4	3
114	314	5	4	4	2	3	4	2	2	4	3	3	4	3	3	4	3	3	3	2	3	3	3	3	3
115	115	1	5	4	5	5	4	4	4	4	5	4	5	5	4	4	3	5	5	5	4	5	5	5	5
115	115	2	4	5	5	5	5	3	4	5	5	4	5	5	5	5	5	5	4	4	5	5	5	5	5
115	115	3	5	5	5	5	5	4	5	4	5	4	5	5	4	5	4	5	3	5	4	5	4	5	3
115	115	4	4	5	5	5	4	3	4	4	4	5	4	5	5	5	4	5	4	4	4	5	4	5	5
115	115	5	5	5	5	5	5	4	5	4	4	4	4	5	5	5	5	4	4	5	5	5	5	5	4
115	315	1	5	4	5	5	4	4	5	5	5	5	4	5	5	5	4	5	4	5	4	5	5	5	5
115	315	2	5	5	5	5	4	4	4	4	4	4	4	4	5	5	5	3	4	5	5	5	4	5	4
115	315	3	4	4	4	3	5	5	4	5	4	4	3	5	4	3	4	5	4	5	5	5	4	5	3
115	315	4	5	4	4	4	5	4	5	4	3	3	5	4	4	5	4	5	5	5	5	4	5	4	5
115	315	5	4	4	4	4	5	3	4	4	4	5	4	5	5	4	2	5	4	4	5	5	5	4	4
116	116	1	4	5	3	3	5	4	5	4	4	4	4	4	4	5	3	5	4	5	5	3	4	5	4
116	116	2	4	4	3	4	4	4	4	4	5	3	3	5	4	4	3	4	3	2	4	5	4	5	3
116	116	3	4	3	3	4	4	4	5	4	5	4	3	5	4	4	3	5	3	4	5	4	4	4	4
116	116	4	4	5	3	3	4	3	5	4	5	3	3	4	4	4	3	4	2	4	4	4	5	3	4
116	116	5	4	4	4	4	5	3	4	3	5	3	4	5	4	4	5	5	5	5	4	4	4	3	5
116	316	1	4	4	4	5	3	3	4	4	4	3	3	5	4	4	3	4	4	5	5	4	3	5	4
116	316	2	4	4	4	4	3	4	4	3	3	4	4	5	5	5	4	5	3	3	4	4	3	5	4
116	316	3	4	5	3	4	5	4	3	4	5	4	4	4	5	5	3	5	4	4	5	5	3	4	3
116	316	4	5	4	3	4	3	4	4	3	4	4	4	5	4	4	4	5	3	3	4	4	5	5	3
116	316	5	4	4	5	4	5	4	4	4	3	3	4	4	3	4	4	3	3	5	5	5	4	4	3
117	117	1	4	3	4	4	5	3	4	3	3	3	3	4	3	4	4	3	3	4	4	4	4	3	4
117	117	2	4	3	4	4	3	3	4	4	3	4	3	4	3	2	4	3	3	4	4	4	3	4	3
117	117	3	4	4	3	3	4	1	4	3	4	3	4	5	3	2	4	4	3	3	3	3	3	3	3
117	117	4	4	3	3	3	3	4	2	3	4	4	3	4	3	3	3	3	3	3	5	5	5	4	4
117	117	5	3	4	3	4	3	3	4	4	3	3	3	4	4	4	2	3	3	1	4	5	4	4	3
117	317	1	4	3	3	3	4	3	4	4	4	4	1	4	3	4	3	4	2	4	4	4	4	4	3
117	317	2	3	3	3	3	4	3	3	2	3	3	3	4	3	4	3	4	4	4	4	3	3	5	4
117	317	3	3	5	3	3	4	3	4	4	5	4	3	4	4	4	3	3	3	3	4	3	3	3	4
117	317	4	4	4	4	3	4	3	3	3	4	3	3	4	4	3	4	3	4	3	4	3	5	4	4
117	317	5	3	4	4	4	4	3	4	4	3	1	3	4	4	4	3	4	4	4	4	4	3	4	3
118	118	1	3	3	3	5	3	3	4	4	4	4	4	5	5	5	3	4	4	4	4	4	3	4	4
118	118	2	4	4	3	2	4	2	4	3	4	4	5	3	4	5	4	3	3	3	4	3	5	4	3
118	118	3	4	3	3	4	4	2	3	3	4	3	3	4	5	4	3	3	4	4	4	3	3	3	4
118	118	4	4	4	4	3	4	3	4	2	4	4	4	4	2	4	2	5	3	4	4	4	4	3	3
118	118	5	2	5	4	2	4	2	3	3	3	2	3	5	3	3	3	4	4	3	4	3	3	5	4
118	318	1	4	5	4	3	3	5	3	4	2	2	4	5	4	4	4	5	3	4	5	4	4	4	4
118	318	2	3	5	4	4	4	3	4	4	4	3	3	4	4	4	4	3	3	3	5	5	4	4	5
118	318	3	4	4	4	4	3	3	4	4	3	4	4	5	5	4	3	4	3	3	4	3	3	4	4
118	318	4	3	4	3	3	3	3	5	3	4	4	3	4	3	4	3	3	4	3	4	4	4	4	3
118	318	5	4	4	3	3	3	1	4	3	3	3	4	4	4	4	4	4	4	4	4	4	3	4	4
119	119	1	3	1	3	3	1	3	2	3	3	3	2	3	3	3	4	3	1	2	2	1	3	3	3
119	119	2	3	4	3	3	3	2	3	1	2	2	4	3	3	4	3	1	2	2	4	2	3	4	3
119	119	3	4	4	2	3	3	2	3	4	3	3	3	4	3	3	2	3	3	3	4	2	4	4	2
119	119	4	2	3	3	3	3	2	3	2	4	1	3	4	3	3	2	4	2	3	4	3	4	3	3
119	119	5	3	3	3	2	4	4	3	3	3	1	2	3	3	3	3	3	1	3	3	4	3	4	4
119	319	1	3	4	3	3	2	3	4	3	3	3	2	3	3	3	3	4	3	3	4	3	3	3	1
119	319	2	3	3	3	3	4	2	3	3	2	1	3	4	3	3	3	1	3	2	3	3	3	3	3
119	319	3	3	4	2	3	3	3	4	1	4	4	3	3	4	3	2	3	3	3	3	3	4	5	3
119	319	4	4	3	3	3	4	2	4	3	3	3	3	4	4	3	1	3	2	2	3	3	3	3	2
119	319	5	3	4	4	1	4	3	3	3	3	2	4	2	4	3	3	3	1	2	3	4	3	4	4
120	120	1	3	4	4	4	4	3	4	2	4	4	4	5	4	2	3	4	3	4	4	4	5	4	3
120	120	2	3	3	3	3	3	2	5	5	4	4	3	4	4	3	2	4	4	3	4	4	4	4	4
120	120	3	4	3	4	3	4	3	5	3	3	3	3	4	3	4	4	4	4	3	4	3	4	4	3
120	120	4	3	5	4	3	4	3	2	4	3	4	5	3	3	4	3	5	3	3	4	3	4	2	4
120	120	5	3	4	4	3	2	3	5	3	3	4	3	4	4	4	4	4	3	3	4	4	5	4	4
120	320	1	3	3	3	4	4	3	4	4	4	4	3	4	4	4	3	4	3	3	3	4	4	4	1
120	320	2	3	2	4	4	4	2	4	4	4	4	3	4	4	5	3	4	3	3	4	5	4	5	3
120	320	3	4	4	3	3	4	4	4	1	4	3	3	3	2	4	3	4	2	3	4	4	4	4	4
120	320	4	4	4	4	4	4	2	4	3	3	3	3	3	2	5	3	4	3	3	4	4	3	3	4
120	320	5	4	4	4	3	3	2	4	1	3	3	4	3	3	4	4	4	2	4	3	4	5	4	4
121	121	1	4	4	3	4	3	2	4	3	3	2	3	1	3	3	2	3	3	3	4	3	1	2	3
121	121	2	3	3	2	2	4	2	4	2	3	2	2	3	2	3	3	3	2	5	4	3	3	5	3
121	121	3	4	3	2	2	4	1	4	3	3	2	1	5	3	3	2	3	2	3	3	3	4	2	3
121	121	4	3	3	2	3	3	3	4	2	4	1	3	4	3	3	1	4	2	3	4	4	3	3	3
121	121	5	3	3	3	3	3	2	4	2	4	4	3	3	2	4	4	3	4	3	3	3	3	4	3
121	321	1	4	4	3	4	4	4	4	4	3	4	4	4	4	4	3	4	3	4	3	5	4	3	4
121	321	2	3	3	4	3	4	3	4	3	3	4	3	3	4	4	3	4	4	2	3	4	5	3	3
121	321	3	4	3	3	4	3	1	4	3	4	4	3	3	3	4	3	3	3	3	3	3	3	4	3
121	321	4	4	4	3	4	3	3	3	3	3	4	5	4	4	5	2	3	3	4	5	3	3	4	3
121	321	5	3	3	3	3	3	3	3	2	3	3	3	4	4	3	5	3	4	4	4	3	3	3	2
122	122	1	5	3	2	4	3	3	5	2	3	3	4	5	4	4	4	4	3	4	4	4	4	5	4
122	122	2	5	4	4	3	4	3	4	3	3	2	3	5	3	3	4	4	3	4	5	5	3	5	5
122	122	3	5	4	3	3	4	3	4	4	3	3	4	4	4	4	4	4	4	4	2	4	4	4	4
122	122	4	4	4	4	4	3	4	4	5	3	3	4	4	4	4	4	4	3	4	4	4	4	4	3
122	122	5	3	3	3	4	4	3	5	5	4	3	4	4	3	4	3	4	4	3	5	3	4	4	3
122	322	1	4	5	5	5	5	4	4	4	5	4	5	5	4	5	4	5	4	4	4	4	5	4	3
122	322	2	4	4	4	4	4	4	5	4	4	3	5	5	4	4	3	5	3	5	5	4	5	5	4
122	322	3	4	4	4	4	5	4	4	3	3	4	4	4	3	4	5	5	5	4	4	3	4	5	5
122	322	4	4	3	5	4	5	3	4	5	5	4	4	5	5	5	4	4	4	5	4	4	4	5	4
122	322	5	4	5	5	5	4	5	4	4	3	4	4	4	4	4	4	5	4	5	3	4	3	5	4
123	123	1	5	5	3	4	4	3	3	3	3	4	3	4	4	3	3	4	3	4	5	4	4	5	3
123	123	2	5	4	4	4	3	3	4	5	4	3	4	4	3	4	4	4	4	4	4	3	2	4	4
123	123	3	4	5	3	4	4	2	3	4	4	4	4	5	3	4	3	4	4	3	5	4	4	4	4
123	123	4	5	5	3	3	5	3	4	4	3	4	4	4	4	4	4	4	4	2	3	4	5	5	4
123	123	5	3	5	5	4	5	4	4	3	3	5	4	4	5	5	3	4	5	4	4	4	4	4	4
123	323	1	4	4	5	5	5	4	4	5	5	5	5	4	5	5	4	5	4	5	5	5	5	5	4
123	323	2	4	5	5	5	4	3	4	5	5	3	5	5	5	5	4	5	4	4	3	4	5	5	4
123	323	3	5	5	5	4	5	4	5	4	4	4	4	5	5	5	4	5	4	5	5	5	5	5	5
123	323	4	5	5	5	4	5	3	5	4	4	4	4	5	5	5	5	5	4	4	5	5	4	5	5
123	323	5	4	4	4	5	5	4	5	5	5	3	4	5	5	5	5	5	3	5	5	5	5	5	4
124	124	1	3	3	1	2	3	1	3	1	3	1	2	3	2	2	2	3	2	2	3	1	3	3	1
124	124	2	3	1	3	3	3	3	2	4	1	2	2	3	2	3	3	3	2	3	2	3	3	3	2
124	124	3	2	3	1	3	1	1	1	1	2	2	2	4	2	3	3	3	1	2	2	3	2	2	1
124	124	4	2	3	3	2	1	1	2	3	3	2	3	4	2	2	1	4	1	2	4	3	3	3	2
124	124	5	1	3	2	2	5	1	3	2	2	1	2	3	1	3	1	3	1	1	3	2	3	4	2
124	324	1	3	1	1	3	2	2	4	2	3	2	1	3	2	2	4	3	3	2	4	3	2	2	3
124	324	2	2	2	3	3	3	1	2	3	4	1	3	3	3	2	3	3	3	1	3	2	3	3	1
124	324	3	3	3	3	1	3	3	3	2	3	3	3	3	3	3	4	4	2	1	1	4	4	3	4
124	324	4	2	3	3	1	1	3	3	3	3	2	4	3	3	3	2	4	2	2	1	3	3	2	3
124	324	5	3	2	3	3	3	2	3	3	1	3	4	3	3	2	1	2	1	3	3	2	3	3	1
125	125	1	5	3	5	5	5	3	4	4	4	4	4	5	5	5	4	5	4	4	5	4	5	5	4
125	125	2	5	4	4	5	5	4	4	4	5	4	5	5	4	4	5	5	4	3	5	4	4	5	4
125	125	3	5	5	5	3	4	5	5	4	5	5	5	5	4	5	4	4	4	4	4	4	5	5	4
125	125	4	4	5	4	4	4	5	4	5	4	4	5	5	5	5	4	5	4	4	5	4	4	5	3
125	125	5	5	3	5	5	4	5	4	4	5	4	4	5	4	4	4	3	4	3	4	4	5	5	4
125	325	1	3	4	3	3	4	4	3	3	4	3	3	4	4	4	4	3	4	3	3	3	5	4	4
125	325	2	4	3	4	3	1	3	2	3	4	4	3	3	3	5	3	3	3	3	4	4	4	5	4
125	325	3	4	4	3	4	4	2	4	3	3	3	4	4	4	4	3	4	3	4	4	4	4	4	3
125	325	4	3	4	3	4	5	1	4	4	4	3	3	4	4	4	3	4	3	4	3	5	5	3	3
125	325	5	4	2	4	3	3	1	4	5	4	3	4	4	3	4	4	3	3	4	3	3	3	4	3
126	126	1	4	4	4	3	5	2	4	4	4	3	3	4	3	3	4	5	3	2	5	3	3	4	4
126	126	2	5	4	3	4	3	3	4	2	4	3	2	4	3	3	3	4	3	4	3	3	4	5	3
126	126	3	3	3	4	3	4	4	3	3	3	3	5	4	4	4	2	4	3	3	3	4	4	4	3
126	126	4	4	4	4	4	4	3	4	3	3	3	4	4	4	4	3	3	4	4	4	3	4	4	3
126	126	5	4	4	3	3	3	3	4	4	3	2	3	4	4	4	3	3	3	2	4	4	4	3	3
126	326	1	4	5	3	4	3	4	3	3	5	4	4	3	4	3	4	5	4	4	4	4	5	4	4
126	326	2	4	4	4	5	4	3	4	5	4	3	4	4	4	4	2	4	4	3	4	3	4	4	4
126	326	3	5	4	3	3	4	3	4	5	4	4	3	4	4	3	4	4	3	4	4	4	4	5	4
126	326	4	5	4	4	4	5	4	4	3	4	3	5	4	5	4	4	4	4	4	4	3	4	4	4
126	326	5	4	5	4	4	5	4	3	4	4	4	5	5	3	3	3	4	4	4	5	4	5	4	4
127	127	1	4	5	4	3	4	4	4	5	5	4	5	5	3	4	3	5	3	3	4	3	5	5	3
127	127	2	5	5	4	3	3	2	5	5	4	3	4	5	4	4	4	4	4	4	3	5	3	5	4
127	127	3	4	5	4	4	5	4	4	5	5	5	3	5	4	4	4	5	3	3	4	3	4	5	5
127	127	4	3	5	4	4	5	3	4	4	4	3	3	5	5	4	4	3	3	4	5	3	4	5	4
127	127	5	4	4	4	4	4	4	5	3	5	4	4	5	5	4	4	4	3	4	5	4	3	4	5
127	327	1	3	5	4	5	4	4	4	4	4	4	3	4	4	5	4	5	4	4	4	5	4	5	4
127	327	2	4	4	5	4	3	4	4	4	2	5	3	5	3	3	4	4	4	4	5	5	4	5	3
127	327	3	4	4	4	4	5	2	4	3	3	4	3	4	4	4	4	4	3	4	4	4	4	4	3
127	327	4	4	5	4	3	5	3	4	3	4	3	5	4	4	3	4	5	4	3	5	4	5	4	3
127	327	5	5	5	3	4	3	2	5	4	5	3	4	5	4	4	4	4	3	4	5	4	5	4	3
128	128	1	3	3	3	4	1	3	3	3	3	3	1	4	2	3	2	3	3	3	4	2	2	4	3
128	128	2	3	4	1	2	3	2	3	3	3	1	1	3	3	2	3	3	2	3	3	3	4	3	2
128	128	3	5	3	1	3	3	3	3	2	2	3	1	3	3	3	2	2	2	3	3	3	3	3	3
128	128	4	3	3	1	3	4	1	4	3	3	2	2	3	4	2	2	2	3	2	2	2	4	3	2
128	128	5	3	1	2	4	3	2	2	3	3	3	4	3	5	3	3	3	3	1	2	3	3	4	3
128	328	1	3	3	1	2	2	1	1	2	2	1	3	3	3	3	2	3	2	2	4	2	3	3	2
128	328	2	3	3	3	3	3	4	3	1	3	1	3	3	2	2	2	1	3	3	4	3	3	3	2
128	328	3	3	2	2	2	3	1	3	4	2	2	2	3	3	3	1	3	2	1	3	2	3	3	2
128	328	4	3	2	3	1	4	1	3	3	2	1	1	2	3	3	1	3	2	3	3	1	4	4	2
128	328	5	1	3	3	2	2	1	4	2	1	3	3	3	4	3	2	3	3	2	5	3	2	2	2
129	129	1	5	4	4	4	5	3	4	4	4	4	4	5	5	4	4	4	2	4	4	3	5	5	3
129	129	2	5	4	4	4	5	4	5	3	4	4	4	5	4	5	3	4	4	5	5	4	5	5	4
129	129	3	3	5	5	4	4	4	4	3	3	5	5	4	4	5	3	4	4	3	5	4	4	4	3
129	129	4	4	4	4	4	4	3	5	3	4	4	4	4	5	3	4	3	2	5	4	4	4	4	4
129	129	5	5	4	3	5	4	4	4	4	4	4	3	5	4	4	4	5	3	4	5	4	5	5	4
129	329	1	3	5	3	4	4	4	4	3	4	4	5	4	4	5	5	4	4	4	4	4	5	5	3
129	329	2	3	4	3	4	4	4	4	5	4	5	4	5	4	4	3	4	4	4	4	5	4	4	4
129	329	3	4	4	4	4	5	4	4	2	5	4	3	4	3	4	4	4	5	5	5	4	4	3	5
129	329	4	4	5	4	3	5	4	4	4	4	4	3	3	5	4	4	5	4	4	4	4	4	4	3
129	329	5	4	5	4	5	5	5	5	3	5	3	3	5	4	4	4	5	4	4	4	4	5	5	3
130	130	1	2	4	3	2	3	3	2	1	3	3	4	4	3	3	4	4	3	3	3	3	3	3	3
130	130	2	3	4	4	3	4	4	3	3	3	1	3	5	4	3	4	4	3	3	4	3	4	4	5
130	130	3	4	4	4	4	4	3	4	3	4	3	3	5	4	4	3	4	3	4	3	3	3	4	3
130	130	4	4	3	4	4	4	3	3	3	3	3	3	3	3	4	4	3	2	3	3	4	4	3	2
130	130	5	4	4	3	3	3	3	4	3	4	3	4	4	2	2	3	4	3	2	4	4	4	4	1
130	330	1	4	4	4	4	3	4	4	4	4	5	4	4	4	5	4	4	5	4	5	5	4	5	4
130	330	2	4	4	3	4	3	3	4	4	5	4	5	4	4	4	4	5	3	4	4	4	4	4	4
130	330	3	4	4	2	4	4	3	4	4	5	4	4	4	4	3	5	4	4	4	3	4	4	5	4
130	330	4	4	4	3	3	5	3	4	4	4	3	4	5	4	4	4	5	4	4	5	5	4	4	3
130	330	5	4	5	4	4	4	4	5	3	4	4	3	5	4	4	3	5	4	4	4	4	4	5	4
131	131	1	3	4	3	3	3	2	4	2	3	4	2	4	4	3	3	3	3	3	2	3	2	3	3
131	131	2	3	3	2	2	4	2	3	2	4	3	3	3	3	4	3	3	4	1	3	3	4	3	1
131	131	3	4	4	3	3	4	3	3	4	4	1	2	4	2	1	2	4	3	4	3	3	2	3	2
131	131	4	3	3	4	1	3	2	3	4	4	2	3	4	2	3	4	2	3	4	5	4	3	4	2
131	131	5	4	2	4	2	4	3	3	2	3	2	1	4	4	2	2	3	2	3	4	4	3	3	2
131	331	1	4	4	4	4	3	3	5	4	4	3	3	5	4	4	4	4	3	4	3	3	4	5	4
131	331	2	3	4	4	4	3	3	4	4	4	3	4	5	2	4	4	5	3	3	5	4	4	5	3
131	331	3	4	3	3	3	4	4	5	4	4	4	4	4	5	3	4	3	2	3	5	3	5	5	3
131	331	4	4	2	3	4	3	5	5	4	3	4	3	4	3	5	3	4	3	3	4	4	3	4	3
131	331	5	4	3	4	3	3	3	4	3	4	4	4	4	4	3	3	4	3	3	3	5	5	4	3
132	132	1	5	5	3	4	4	3	3	3	4	3	4	5	4	4	5	5	4	3	4	5	5	4	4
132	132	2	4	4	5	3	4	4	4	3	4	3	4	3	5	4	4	4	4	4	5	4	4	5	5
132	132	3	4	5	4	4	3	3	3	4	4	4	4	4	5	4	4	4	4	3	4	3	4	4	4
132	132	4	4	4	5	3	5	2	4	4	3	3	5	5	3	4	3	4	4	3	4	4	4	5	5
132	132	5	5	3	4	4	4	3	4	3	4	3	3	5	5	4	3	4	4	4	4	4	4	5	4
132	332	1	5	4	4	4	5	4	5	4	5	4	3	4	4	4	4	4	3	4	5	5	5	5	4
132	332	2	4	5	4	4	4	4	5	3	4	4	3	4	4	4	5	4	4	5	5	5	3	4	4
132	332	3	4	4	4	4	4	4	3	5	4	5	4	4	3	4	5	4	4	4	4	4	4	5	4
132	332	4	4	5	4	5	4	4	4	3	3	4	4	5	4	5	4	5	4	5	5	4	4	4	4
132	332	5	4	4	4	3	5	4	4	4	4	4	4	5	4	3	5	5	3	3	3	5	4	5	4
133	133	1	4	4	3	3	3	3	4	3	3	4	4	3	3	3	3	3	4	3	4	4	4	3	3
133	133	2	3	4	3	3	3	2	3	3	4	4	3	3	4	4	3	4	3	4	3	4	3	4	3
